"list_name","name","label","genus","g_cat"
"species_list","9665.0","glabellum","11214.0","D-G"
"species_list","9666.0","glutinosum","11214.0","D-G"
"species_list","9670.0","laevigatum","11214.0","D-G"
"species_list","9672.0","marilandicum","11214.0","D-G"
"species_list","9673.0","nudiflorum","11214.0","D-G"
"species_list","9674.0","nuttallii","11214.0","D-G"
"species_list","9675.0","obtusum","11214.0","D-G"
"species_list","9677.0","paniculatum","11214.0","D-G"
"species_list","9678.0","pauciflorum","11214.0","D-G"
"species_list","9680.0","perplexum","11214.0","D-G"
"species_list","9684.0","rotundifolium","11214.0","D-G"
"species_list","9687.0","sp.","11214.0","D-G"
"species_list","9693.0","viridiflorum","11214.0","D-G"
"species_list","21361.0","sp.","11354.0","D-G"
"species_list","10175.0","triacanthos","11354.0","D-G"
"species_list","10176.0","triacanthos cv. Shademaster","11354.0","D-G"
"species_list","10177.0","triacanthos cv. Skyline","11354.0","D-G"
"species_list","10203.0","dioicus","11385.0","D-G"
"species_list","22001.0","sp.","11385.0","D-G"
"species_list","10112.0","regularis","11496.0","D-G"
"species_list","22181.0","sp.","11496.0","D-G"
"species_list","10122.0","volubilis","11496.0","D-G"
"species_list","10027.0","grandifolia","11687.0","D-G"
"species_list","10028.0","sp.","11687.0","D-G"
"species_list","10125.0","andrewsii","11815.0","D-G"
"species_list","10126.0","catesbaei","11815.0","D-G"
"species_list","10147.0","saponaria","11815.0","D-G"
"species_list","10139.0","sp.","11815.0","D-G"
"species_list","10155.0","villosa","11815.0","D-G"
"species_list","10131.0","crinita","11818.0","D-G"
"species_list","21845.0","sp.","11818.0","D-G"
"species_list","10142.0","quinquefolia","11832.0","D-G"
"species_list","21404.0","sp.","11832.0","D-G"
"species_list","10127.0","carolinianum","11862.0","D-G"
"species_list","10130.0","columbinum","11862.0","D-G"
"species_list","10136.0","maculatum","11862.0","D-G"
"species_list","10137.0","maculatum cv. Album","11862.0","D-G"
"species_list","10138.0","molle","11862.0","D-G"
"species_list","10145.0","robertianum","11862.0","D-G"
"species_list","22018.0","sp.","11862.0","D-G"
"species_list","9918.0","cicutarium","11864.0","D-G"
"species_list","21415.0","sp.","11864.0","D-G"
"species_list","10156.0","biloba","12172.0","D-G"
"species_list","21984.0","sp.","12172.0","D-G"
"species_list","9835.0","canadensis","12376.0","D-G"
"species_list","9858.0","nuttallii","12376.0","D-G"
"species_list","21783.0","sp.","12376.0","D-G"
"species_list","10085.0","bifida","13036.0","D-G"
"species_list","21967.0","sp.","13036.0","D-G"
"species_list","10167.0","hederacea","13037.0","D-G"
"species_list","22228.0","sp.","13037.0","D-G"
"species_list","9904.0","americanum","13328.0","D-G"
"species_list","21611.0","sp.","13328.0","D-G"
"species_list","10055.0","proserpinacoides","13340.0","D-G"
"species_list","21546.0","sp.","13340.0","D-G"
"species_list","22086.0","sp.","13678.0","D-G"
"species_list","9692.0","verticillatus","13678.0","D-G"
"species_list","10063.0","americana","15631.0","D-G"
"species_list","10070.0","nigra","15631.0","D-G"
"species_list","10071.0","pennsylvanica","15631.0","D-G"
"species_list","10072.0","pennsylvanica cv. Newport","15631.0","D-G"
"species_list","10073.0","profunda","15631.0","D-G"
"species_list","10064.0","sp.","15631.0","D-G"
"species_list","9888.0","coloratum","15741.0","D-G"
"species_list","9891.0","leptophyllum","15741.0","D-G"
"species_list","21622.0","sp.","15741.0","D-G"
"species_list","21749.0","sp.","17253.0","D-G"
"species_list","9652.0","viridis","17253.0","D-G"
"species_list","21863.0","sp.","17295.0","D-G"
"species_list","10113.0","spectabilis","17295.0","D-G"
"species_list","10183.0","pubescens","17326.0","D-G"
"species_list","10182.0","sp.","17326.0","D-G"
"species_list","9889.0","helleborine","17570.0","D-G"
"species_list","21945.0","sp.","17570.0","D-G"
"species_list","21748.0","sp.","17683.0","D-G"
"species_list","9895.0","virginiana","17683.0","D-G"
"species_list","9696.0","acuminatum var. acuminatum","18621.0","D-G"
"species_list","9703.0","boscii","18621.0","D-G"
"species_list","9707.0","clandestinum","18621.0","D-G"
"species_list","9708.0","commutatum","18621.0","D-G"
"species_list","9712.0","depauperatum","18621.0","D-G"
"species_list","9714.0","dichotomum var. dichotomum","18621.0","D-G"
"species_list","9722.0","latifolium","18621.0","D-G"
"species_list","9725.0","linearifolium","18621.0","D-G"
"species_list","9733.0","oligosanthes var. oligosanthes","18621.0","D-G"
"species_list","9736.0","ovale var. addisonii","18621.0","D-G"
"species_list","9750.0","scoparium","18621.0","D-G"
"species_list","22350.0","sp.","18621.0","D-G"
"species_list","9755.0","sphaerocarpon var. isophyllum","18621.0","D-G"
"species_list","9756.0","sphaerocarpon var. sphaerocarpon","18621.0","D-G"
"species_list","9642.0","compressa","19025.0","D-G"
"species_list","22046.0","sp.","19025.0","D-G"
"species_list","9650.0","spicata","19025.0","D-G"
"species_list","9851.0","indica","19081.0","D-G"
"species_list","22009.0","sp.","19081.0","D-G"
"species_list","9706.0","ciliaris","19112.0","D-G"
"species_list","9709.0","cognata","19112.0","D-G"
"species_list","9717.0","filiformis","19112.0","D-G"
"species_list","9719.0","ischaemum","19112.0","D-G"
"species_list","9745.0","sanguinalis","19112.0","D-G"
"species_list","22041.0","sp.","19112.0","D-G"
"species_list","9644.0","glomerata","19215.0","D-G"
"species_list","21600.0","sp.","19215.0","D-G"
"species_list","9834.0","canadensis","19216.0","D-G"
"species_list","9848.0","hystrix","19216.0","D-G"
"species_list","9867.0","repens","19216.0","D-G"
"species_list","9868.0","riparius","19216.0","D-G"
"species_list","21996.0","sp.","19216.0","D-G"
"species_list","9883.0","villosus","19216.0","D-G"
"species_list","9884.0","virginicus","19216.0","D-G"
"species_list","10040.0","ovina","19217.0","D-G"
"species_list","10042.0","rubra","19217.0","D-G"
"species_list","21909.0","sp.","19217.0","D-G"
"species_list","10043.0","subverticillata","19217.0","D-G"
"species_list","9657.0","cespitosa","19335.0","D-G"
"species_list","9663.0","flexuosa","19335.0","D-G"
"species_list","22287.0","sp.","19335.0","D-G"
"species_list","9807.0","crus-galli","19337.0","D-G"
"species_list","9814.0","muricata","19337.0","D-G"
"species_list","21599.0","sp.","19337.0","D-G"
"species_list","9826.0","walteri","19337.0","D-G"
"species_list","10200.0","ambiguus","19343.0","D-G"
"species_list","21284.0","sp.","19343.0","D-G"
"species_list","21865.0","sp.","19381.0","D-G"
"species_list","9752.0","spicata","19381.0","D-G"
"species_list","10159.0","acutiflora","19392.0","D-G"
"species_list","10161.0","canadensis","19392.0","D-G"
"species_list","10171.0","melicaria","19392.0","D-G"
"species_list","10172.0","obtusa","19392.0","D-G"
"species_list","10173.0","septentrionalis","19392.0","D-G"
"species_list","21840.0","sp.","19392.0","D-G"
"species_list","10174.0","striata","19392.0","D-G"
"species_list","9913.0","capillaris","19561.0","D-G"
"species_list","9917.0","cilianensis","19561.0","D-G"
"species_list","9920.0","curvula","19561.0","D-G"
"species_list","9928.0","hypnoides","19561.0","D-G"
"species_list","9936.0","pilosa","19561.0","D-G"
"species_list","22126.0","sp.","19561.0","D-G"
"species_list","9943.0","spectabilis","19561.0","D-G"
"species_list","10026.0","esculentum","19798.0","D-G"
"species_list","22219.0","sp.","19798.0","D-G"
"species_list","9771.0","meadia","20050.0","D-G"
"species_list","22314.0","sp.","20050.0","D-G"
"species_list","9799.0","indica","20583.0","D-G"
"species_list","22319.0","sp.","20583.0","D-G"
"species_list","9648.0","repens","20609.0","D-G"
"species_list","22369.0","sp.","20609.0","D-G"
"species_list","21442.0","sp.","20646.0","D-G"
"species_list","10076.0","vesca ssp. vesca","20646.0","D-G"
"species_list","10077.0","virginiana","20646.0","D-G"
"species_list","10128.0","canadense","20647.0","D-G"
"species_list","10133.0","laciniatum","20647.0","D-G"
"species_list","21607.0","sp.","20647.0","D-G"
"species_list","10153.0","vernum","20647.0","D-G"
"species_list","10154.0","virginianum","20647.0","D-G"
"species_list","22101.0","sp.","20658.0","D-G"
"species_list","10158.0","trifoliata","20658.0","D-G"
"species_list","21340.0","sp.","21528.0","D-G"
"species_list","9757.0","teres","21528.0","D-G"
"species_list","9761.0","virginiana","21528.0","D-G"
"species_list","10081.0","aparine","21660.0","D-G"
"species_list","10082.0","asprellum","21660.0","D-G"
"species_list","10086.0","boreale","21660.0","D-G"
"species_list","10088.0","circaezans","21660.0","D-G"
"species_list","10090.0","concinnum","21660.0","D-G"
"species_list","10096.0","lanceolatum","21660.0","D-G"
"species_list","10099.0","mollugo","21660.0","D-G"
"species_list","10101.0","obtusum","21660.0","D-G"
"species_list","10107.0","pilosum","21660.0","D-G"
"species_list","21916.0","sp.","21660.0","D-G"
"species_list","10115.0","tinctorium","21660.0","D-G"
"species_list","10117.0","triflorum","21660.0","D-G"
"species_list","10121.0","verum","21660.0","D-G"
"species_list","22069.0","sp.","23108.0","D-G"
"species_list","9651.0","stramonium","23108.0","D-G"
"species_list","9738.0","palustris","23466.0","D-G"
"species_list","21856.0","sp.","23466.0","D-G"
"species_list","10187.0","aurea","26801.0","D-G"
"species_list","10189.0","neglecta","26801.0","D-G"
"species_list","10191.0","pilosa","26801.0","D-G"
"species_list","21588.0","sp.","26801.0","D-G"
"species_list","10194.0","virginiana","26801.0","D-G"
"species_list","10100.0","nivalis","27199.0","D-G"
"species_list","22238.0","sp.","27199.0","D-G"
"species_list","9718.0","fullonum","27221.0","D-G"
"species_list","9721.0","laciniatus","27221.0","D-G"
"species_list","21344.0","sp.","27221.0","D-G"
"species_list","9654.0","acrostichoides","27228.0","D-G"
"species_list","21423.0","sp.","27228.0","D-G"
"species_list","9704.0","canadensis","27240.0","D-G"
"species_list","9710.0","cucullaria","27240.0","D-G"
"species_list","21733.0","sp.","27240.0","D-G"
"species_list","9800.0","ambrosioides","27254.0","D-G"
"species_list","9801.0","botrys","27254.0","D-G"
"species_list","21540.0","sp.","27254.0","D-G"
"species_list","9859.0","nyctelea","27274.0","D-G"
"species_list","21823.0","sp.","27274.0","D-G"
"species_list","10204.0","dryopteris","27299.0","D-G"
"species_list","21955.0","sp.","27299.0","D-G"
"species_list","10438.0","americana","390.0","H-L"
"species_list","21806.0","sp.","390.0","H-L"
"species_list","10258.0","maximum","1841.0","H-L"
"species_list","21495.0","sp.","1841.0","H-L"
"species_list","10610.0","canadense","1845.0","H-L"
"species_list","21306.0","sp.","1845.0","H-L"
"species_list","10378.0","× cv. Nellie Stevens","2734.0","H-L"
"species_list","10376.0","decidua","2734.0","H-L"
"species_list","10379.0","glabra","2734.0","H-L"
"species_list","10380.0","glabra cv. Compacta","2734.0","H-L"
"species_list","10381.0","glabra cv. Densa","2734.0","H-L"
"species_list","10382.0","glabra cv. Shamrock","2734.0","H-L"
"species_list","10383.0","laevigata","2734.0","H-L"
"species_list","10386.0","opaca","2734.0","H-L"
"species_list","10387.0","opaca cv. East Palatka","2734.0","H-L"
"species_list","10388.0","opaca cv. Jersey Princess","2734.0","H-L"
"species_list","10377.0","sp.","2734.0","H-L"
"species_list","10390.0","verticillata","2734.0","H-L"
"species_list","10391.0","verticillata cv. Red Sprite","2734.0","H-L"
"species_list","10392.0","verticillata cv. Southern Gentleman","2734.0","H-L"
"species_list","10393.0","verticillata cv. Winter Red","2734.0","H-L"
"species_list","10240.0","helix","3015.0","H-L"
"species_list","22011.0","sp.","3015.0","H-L"
"species_list","10399.0","linariifolius","3585.0","H-L"
"species_list","22357.0","sp.","3585.0","H-L"
"species_list","21322.0","sp.","4500.0","H-L"
"species_list","10278.0","subaxillaris","4500.0","H-L"
"species_list","10639.0","pilosa","4783.0","H-L"
"species_list","21559.0","sp.","4783.0","H-L"
"species_list","10646.0","spicata","4783.0","H-L"
"species_list","10647.0","spicata cv. Floristan White","4783.0","H-L"
"species_list","10224.0","autumnale","5080.0","H-L"
"species_list","10235.0","flexuosum","5080.0","H-L"
"species_list","21388.0","sp.","5080.0","H-L"
"species_list","10222.0","angustifolius","5081.0","H-L"
"species_list","10223.0","annuus","5081.0","H-L"
"species_list","10230.0","decapetalus","5081.0","H-L"
"species_list","10232.0","divaricatus","5081.0","H-L"
"species_list","10237.0","giganteus","5081.0","H-L"
"species_list","21689.0","sp.","5081.0","H-L"
"species_list","10277.0","strumosus","5081.0","H-L"
"species_list","10279.0","tuberosus","5081.0","H-L"
"species_list","10286.0","aurantiacum","5082.0","H-L"
"species_list","10288.0","caespitosum","5082.0","H-L"
"species_list","10289.0","flagellare","5082.0","H-L"
"species_list","10290.0","gronovii","5082.0","H-L"
"species_list","10297.0","paniculatum","5082.0","H-L"
"species_list","10299.0","piloselloides","5082.0","H-L"
"species_list","10300.0","scabrum","5082.0","H-L"
"species_list","22115.0","sp.","5082.0","H-L"
"species_list","10303.0","venosum","5082.0","H-L"
"species_list","10363.0","radicata","5085.0","H-L"
"species_list","22053.0","sp.","5085.0","H-L"
"species_list","10432.0","frutescens ssp. oraria","5087.0","H-L"
"species_list","22100.0","sp.","5087.0","H-L"
"species_list","10508.0","biennis","5088.0","H-L"
"species_list","10509.0","canadensis","5088.0","H-L"
"species_list","10514.0","floridana","5088.0","H-L"
"species_list","10538.0","saligna","5088.0","H-L"
"species_list","10540.0","serriola","5088.0","H-L"
"species_list","21807.0","sp.","5088.0","H-L"
"species_list","10512.0","communis","5089.0","H-L"
"species_list","21385.0","sp.","5089.0","H-L"
"species_list","10547.0","autumnalis","5090.0","H-L"
"species_list","21768.0","sp.","5090.0","H-L"
"species_list","21472.0","sp.","5215.0","H-L"
"species_list","10600.0","vulgare","5215.0","H-L"
"species_list","10241.0","helianthoides","5297.0","H-L"
"species_list","10242.0","helianthoides cv. Midwest Dream","5297.0","H-L"
"species_list","10243.0","helianthoides cv. Summer Sun","5297.0","H-L"
"species_list","21606.0","sp.","5297.0","H-L"
"species_list","10496.0","biflora","5516.0","H-L"
"species_list","22150.0","sp.","5516.0","H-L"
"species_list","10499.0","virginica","5516.0","H-L"
"species_list","10395.0","capensis","5728.0","H-L"
"species_list","10396.0","pallida","5728.0","H-L"
"species_list","21493.0","sp.","5728.0","H-L"
"species_list","10435.0","diphylla","5759.0","H-L"
"species_list","21877.0","sp.","5759.0","H-L"
"species_list","22333.0","sp.","6082.0","H-L"
"species_list","10212.0","virginiana","6082.0","H-L"
"species_list","10625.0","latifolium","6242.0","H-L"
"species_list","22157.0","sp.","6242.0","H-L"
"species_list","10257.0","matronalis","6732.0","H-L"
"species_list","21849.0","sp.","6732.0","H-L"
"species_list","10551.0","campestre","6735.0","H-L"
"species_list","10555.0","densiflorum","6735.0","H-L"
"species_list","21569.0","sp.","6735.0","H-L"
"species_list","10597.0","virginicum","6735.0","H-L"
"species_list","10703.0","annua","6736.0","H-L"
"species_list","21759.0","sp.","6736.0","H-L"
"species_list","10665.0","cardinalis","7500.0","H-L"
"species_list","10672.0","inflata","7500.0","H-L"
"species_list","10678.0","nuttallii","7500.0","H-L"
"species_list","10681.0","puberula","7500.0","H-L"
"species_list","10688.0","siphilitica","7500.0","H-L"
"species_list","21527.0","sp.","7500.0","H-L"
"species_list","10689.0","spicata","7500.0","H-L"
"species_list","10326.0","japonicus","7541.0","H-L"
"species_list","10327.0","lupulus","7541.0","H-L"
"species_list","21398.0","sp.","7541.0","H-L"
"species_list","10668.0","dioica","7624.0","H-L"
"species_list","10670.0","fragrantissima","7624.0","H-L"
"species_list","10673.0","japonica","7624.0","H-L"
"species_list","10676.0","maackii","7624.0","H-L"
"species_list","10677.0","morrowii","7624.0","H-L"
"species_list","10683.0","sempervirens","7624.0","H-L"
"species_list","10684.0","sempervirens cv. Alabama Crimson","7624.0","H-L"
"species_list","10685.0","sempervirens cv. Blanche Sandman","7624.0","H-L"
"species_list","10686.0","sempervirens cv. John Clayton","7624.0","H-L"
"species_list","10687.0","sempervirens cv. Magnifica","7624.0","H-L"
"species_list","21629.0","sp.","7624.0","H-L"
"species_list","10694.0","standishii","7624.0","H-L"
"species_list","10695.0","tatarica","7624.0","H-L"
"species_list","21390.0","sp.","7768.0","H-L"
"species_list","10322.0","umbellatum","7768.0","H-L"
"species_list","10572.0","minor","8181.0","H-L"
"species_list","10575.0","mucronata","8181.0","H-L"
"species_list","10583.0","pulchella","8181.0","H-L"
"species_list","21802.0","sp.","8181.0","H-L"
"species_list","10325.0","ericoides","8183.0","H-L"
"species_list","21941.0","sp.","8183.0","H-L"
"species_list","10330.0","tomentosa","8183.0","H-L"
"species_list","10226.0","bicknellii","8184.0","H-L"
"species_list","10228.0","canadense","8184.0","H-L"
"species_list","10269.0","propinquum","8184.0","H-L"
"species_list","21745.0","sp.","8184.0","H-L"
"species_list","10400.0","coccinea","8501.0","H-L"
"species_list","10401.0","hederacea","8501.0","H-L"
"species_list","10402.0","lacunosa","8501.0","H-L"
"species_list","10405.0","pandurata","8501.0","H-L"
"species_list","10406.0","purpurea","8501.0","H-L"
"species_list","10404.0","sp.","8501.0","H-L"
"species_list","21358.0","sp.","8647.0","H-L"
"species_list","10367.0","telephium ssp. telephium","8647.0","H-L"
"species_list","10452.0","communis","9002.0","H-L"
"species_list","21475.0","sp.","9002.0","H-L"
"species_list","10482.0","virginiana","9002.0","H-L"
"species_list","10483.0","virginiana cv. Glauca","9002.0","H-L"
"species_list","10503.0","gracillima","9087.0","H-L"
"species_list","22349.0","sp.","9087.0","H-L"
"species_list","10485.0","angustifolia","9688.0","H-L"
"species_list","10486.0","angustifolia cv. Alba","9688.0","H-L"
"species_list","10487.0","latifolia","9688.0","H-L"
"species_list","21869.0","sp.","9688.0","H-L"
"species_list","10749.0","ligustrina","9704.0","H-L"
"species_list","10753.0","mariana","9704.0","H-L"
"species_list","21977.0","sp.","9704.0","H-L"
"species_list","10532.0","latifolius","11418.0","H-L"
"species_list","10534.0","palustris","11418.0","H-L"
"species_list","21513.0","sp.","11418.0","H-L"
"species_list","10542.0","sylvestris","11418.0","H-L"
"species_list","10543.0","venosus","11418.0","H-L"
"species_list","10667.0","corniculatus","11420.0","H-L"
"species_list","21556.0","sp.","11420.0","H-L"
"species_list","10716.0","perennis","11421.0","H-L"
"species_list","21313.0","sp.","11421.0","H-L"
"species_list","10546.0","angustifolia","11473.0","H-L"
"species_list","10549.0","bicolor","11473.0","H-L"
"species_list","10552.0","capitata","11473.0","H-L"
"species_list","10553.0","cuneata","11473.0","H-L"
"species_list","10558.0","frutescens","11473.0","H-L"
"species_list","10566.0","hirta","11473.0","H-L"
"species_list","10582.0","procumbens","11473.0","H-L"
"species_list","10587.0","repens","11473.0","H-L"
"species_list","21582.0","sp.","11473.0","H-L"
"species_list","10589.0","stuevei","11473.0","H-L"
"species_list","10598.0","violacea","11473.0","H-L"
"species_list","10599.0","virginica","11473.0","H-L"
"species_list","21905.0","sp.","11564.0","H-L"
"species_list","10500.0","stipulacea","11564.0","H-L"
"species_list","10501.0","striata","11564.0","H-L"
"species_list","21444.0","sp.","12285.0","H-L"
"species_list","10213.0","virginiana","12285.0","H-L"
"species_list","10334.0","arborescens","12344.0","H-L"
"species_list","22114.0","sp.","12344.0","H-L"
"species_list","21406.0","sp.","12383.0","H-L"
"species_list","10649.0","spongia","12383.0","H-L"
"species_list","10409.0","cristata","12641.0","H-L"
"species_list","10411.0","prismatica","12641.0","H-L"
"species_list","10412.0","pseudacorus","12641.0","H-L"
"species_list","21564.0","sp.","12641.0","H-L"
"species_list","10416.0","versicolor","12641.0","H-L"
"species_list","10420.0","engelmannii","12684.0","H-L"
"species_list","10423.0","riparia","12684.0","H-L"
"species_list","21911.0","sp.","12684.0","H-L"
"species_list","10449.0","cinerea","12707.0","H-L"
"species_list","10469.0","nigra","12707.0","H-L"
"species_list","21848.0","sp.","12707.0","H-L"
"species_list","10699.0","acuminata","12717.0","H-L"
"species_list","10705.0","bulbosa","12717.0","H-L"
"species_list","10713.0","multiflora","12717.0","H-L"
"species_list","21486.0","sp.","12717.0","H-L"
"species_list","10437.0","acuminatus","12720.0","H-L"
"species_list","10442.0","biflorus","12720.0","H-L"
"species_list","10446.0","bufonius","12720.0","H-L"
"species_list","10448.0","canadensis","12720.0","H-L"
"species_list","10454.0","debilis","12720.0","H-L"
"species_list","10455.0","dichotomus","12720.0","H-L"
"species_list","10456.0","diffusissimus","12720.0","H-L"
"species_list","10457.0","dudleyi","12720.0","H-L"
"species_list","10458.0","effusus","12720.0","H-L"
"species_list","10463.0","gerardii","12720.0","H-L"
"species_list","10466.0","marginatus","12720.0","H-L"
"species_list","10472.0","repens","12720.0","H-L"
"species_list","10474.0","scirpoides","12720.0","H-L"
"species_list","10475.0","secundus","12720.0","H-L"
"species_list","21931.0","sp.","12720.0","H-L"
"species_list","10476.0","subcaudatus","12720.0","H-L"
"species_list","10477.0","tenuis","12720.0","H-L"
"species_list","10478.0","torreyi","12720.0","H-L"
"species_list","10506.0","amplexicaule","13041.0","H-L"
"species_list","10533.0","maculatum","13041.0","H-L"
"species_list","10536.0","purpureum","13041.0","H-L"
"species_list","21988.0","sp.","13041.0","H-L"
"species_list","10550.0","cardiaca","13043.0","H-L"
"species_list","21434.0","sp.","13043.0","H-L"
"species_list","10726.0","americanus","13044.0","H-L"
"species_list","10727.0","amplectens","13044.0","H-L"
"species_list","10741.0","europaeus","13044.0","H-L"
"species_list","10761.0","rubellus","13044.0","H-L"
"species_list","22184.0","sp.","13044.0","H-L"
"species_list","10766.0","uniflorus","13044.0","H-L"
"species_list","10767.0","virginicus","13044.0","H-L"
"species_list","10271.0","pulegioides","13090.0","H-L"
"species_list","21357.0","sp.","13090.0","H-L"
"species_list","10605.0","benzoin","13233.0","H-L"
"species_list","21901.0","sp.","13233.0","H-L"
"species_list","10612.0","canadense","13330.0","H-L"
"species_list","10626.0","lancifolium","13330.0","H-L"
"species_list","10638.0","philadelphicum","13330.0","H-L"
"species_list","21790.0","sp.","13330.0","H-L"
"species_list","10655.0","superbum","13330.0","H-L"
"species_list","10623.0","intercursum","13356.0","H-L"
"species_list","10631.0","medium var. texanum","13356.0","H-L"
"species_list","21299.0","sp.","13356.0","H-L"
"species_list","10653.0","striatum","13356.0","H-L"
"species_list","10660.0","usitatissimum","13356.0","H-L"
"species_list","10661.0","virginianum","13356.0","H-L"
"species_list","10328.0","lucidula","13632.0","H-L"
"species_list","22028.0","sp.","13632.0","H-L"
"species_list","10729.0","appressa","13633.0","H-L"
"species_list","21738.0","sp.","13633.0","H-L"
"species_list","10736.0","clavatum","13634.0","H-L"
"species_list","10739.0","dendroideum","13634.0","H-L"
"species_list","10740.0","digitatum","13634.0","H-L"
"species_list","10755.0","obscurum","13634.0","H-L"
"species_list","21822.0","sp.","13634.0","H-L"
"species_list","10765.0","tristachyum","13634.0","H-L"
"species_list","10756.0","palmatum","13643.0","H-L"
"species_list","22171.0","sp.","13643.0","H-L"
"species_list","10745.0","hyssopifolium","13684.0","H-L"
"species_list","10762.0","salicaria","13684.0","H-L"
"species_list","22279.0","sp.","13684.0","H-L"
"species_list","21753.0","sp.","13720.0","H-L"
"species_list","10658.0","tulipifera","13720.0","H-L"
"species_list","22293.0","sp.","13893.0","H-L"
"species_list","10495.0","virginica","13893.0","H-L"
"species_list","10293.0","laevis","14101.0","H-L"
"species_list","10295.0","moscheutos","14101.0","H-L"
"species_list","21930.0","sp.","14101.0","H-L"
"species_list","10301.0","syriacus","14101.0","H-L"
"species_list","10302.0","trionum","14101.0","H-L"
"species_list","10636.0","obtusifolium","15633.0","H-L"
"species_list","10621.0","sp.","15633.0","H-L"
"species_list","10662.0","vulgare","15633.0","H-L"
"species_list","10702.0","alternifolia","15743.0","H-L"
"species_list","10712.0","linearis","15743.0","H-L"
"species_list","10715.0","palustris","15743.0","H-L"
"species_list","10717.0","peploides ssp. glabrescens","15743.0","H-L"
"species_list","10719.0","polycarpa","15743.0","H-L"
"species_list","21362.0","sp.","15743.0","H-L"
"species_list","10722.0","sphaerocarpa","15743.0","H-L"
"species_list","10422.0","medeoloides","17297.0","H-L"
"species_list","21289.0","sp.","17297.0","H-L"
"species_list","10426.0","verticillata","17297.0","H-L"
"species_list","10627.0","liliifolia","17389.0","H-L"
"species_list","10628.0","loeselii","17389.0","H-L"
"species_list","21618.0","sp.","17389.0","H-L"
"species_list","10309.0","lanatus","19218.0","H-L"
"species_list","21837.0","sp.","19218.0","H-L"
"species_list","10308.0","jubatum ssp. jubatum","19219.0","H-L"
"species_list","10317.0","pusillum","19219.0","H-L"
"species_list","22098.0","sp.","19219.0","H-L"
"species_list","10679.0","perenne","19222.0","H-L"
"species_list","21435.0","sp.","19222.0","H-L"
"species_list","10560.0","fusca ssp. fascicularis","19346.0","H-L"
"species_list","22111.0","sp.","19346.0","H-L"
"species_list","10578.0","oryzoides","19515.0","H-L"
"species_list","21628.0","sp.","19515.0","H-L"
"species_list","10596.0","virginica","19515.0","H-L"
"species_list","10233.0","dubia","19984.0","H-L"
"species_list","10273.0","reniformis","19984.0","H-L"
"species_list","21755.0","sp.","19984.0","H-L"
"species_list","10306.0","inflata","20078.0","H-L"
"species_list","21297.0","sp.","20078.0","H-L"
"species_list","10733.0","ciliata","20080.0","H-L"
"species_list","10734.0","ciliata cv. Firecracker","20080.0","H-L"
"species_list","10735.0","ciliata cv. Purpurea","20080.0","H-L"
"species_list","10744.0","hybrida","20080.0","H-L"
"species_list","10748.0","lanceolata","20080.0","H-L"
"species_list","10754.0","nummularia","20080.0","H-L"
"species_list","10757.0","producta","20080.0","H-L"
"species_list","10760.0","quadrifolia","20080.0","H-L"
"species_list","22072.0","sp.","20080.0","H-L"
"species_list","10763.0","terrestris","20080.0","H-L"
"species_list","10764.0","thyrsiflora","20080.0","H-L"
"species_list","10768.0","vulgaris","20080.0","H-L"
"species_list","10262.0","nobilis var. acuta","20266.0","H-L"
"species_list","10263.0","nobilis var. obtusa","20266.0","H-L"
"species_list","22326.0","sp.","20266.0","H-L"
"species_list","10337.0","canadensis","20316.0","H-L"
"species_list","21737.0","sp.","20316.0","H-L"
"species_list","10305.0","caerulea","21529.0","H-L"
"species_list","10311.0","longifolia","21529.0","H-L"
"species_list","10318.0","purpurea","21529.0","H-L"
"species_list","21593.0","sp.","21529.0","H-L"
"species_list","10214.0","americana","22735.0","H-L"
"species_list","10215.0","americana cv. Chocolate Ruffles","22735.0","H-L"
"species_list","10216.0","americana cv. Dale's Strain","22735.0","H-L"
"species_list","10217.0","americana cv. Palace Purple","22735.0","H-L"
"species_list","10218.0","americana cv. Raspberry Regal","22735.0","H-L"
"species_list","22172.0","sp.","22735.0","H-L"
"species_list","10207.0","carolina","23221.0","H-L"
"species_list","21584.0","sp.","23221.0","H-L"
"species_list","10510.0","canadensis","23572.0","H-L"
"species_list","22105.0","sp.","23572.0","H-L"
"species_list","10340.0","concolor","23675.0","H-L"
"species_list","21615.0","sp.","23675.0","H-L"
"species_list","21939.0","sp.","26820.0","H-L"
"species_list","10491.0","spuria","26820.0","H-L"
"species_list","10604.0","australis","26834.0","H-L"
"species_list","22139.0","sp.","26834.0","H-L"
"species_list","10617.0","dubia","26836.0","H-L"
"species_list","10618.0","dubia var. anagallidea","26836.0","H-L"
"species_list","21535.0","sp.","26836.0","H-L"
"species_list","10332.0","americana","27064.0","H-L"
"species_list","10362.0","ranunculoides","27064.0","H-L"
"species_list","10364.0","sibthorpioides","27064.0","H-L"
"species_list","21997.0","sp.","27064.0","H-L"
"species_list","10368.0","umbellata","27064.0","H-L"
"species_list","10369.0","verticillata","27064.0","H-L"
"species_list","22161.0","sp.","27191.0","H-L"
"species_list","10654.0","styraciflua","27191.0","H-L"
"species_list","10338.0","canadense","27194.0","H-L"
"species_list","21509.0","sp.","27194.0","H-L"
"species_list","10371.0","virginianum","27194.0","H-L"
"species_list","21923.0","sp.","27218.0","H-L"
"species_list","10323.0","ventricosa","27218.0","H-L"
"species_list","22206.0","sp.","27220.0","H-L"
"species_list","10663.0","vulgaris","27220.0","H-L"
